t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
7.600539999999999452e+01,8.166571961114864331e-02,-7.133693383423422851e-02,-6.494480307792105123e+03,-8.749482332467739809e+01,3.508304757815494668e-14,-6.999585865974191847e+02,2.806643806252395734e-13
7.605469999999999686e+01,8.166571651076980076e-02,-7.133693206779823104e-02,-6.499106229683671700e+03,-8.755480071813590826e+01,1.065814103640150279e-14,-7.004384057450872660e+02,8.526512829121202230e-14
7.605670000000000641e+01,1.978277038910770252e-02,-1.365962753037679861e-02,4.426347471082466427e+02,1.020722221181236344e+00,7.830755488491547567e-11,8.165777769449890755e+00,6.264604390793238053e-10
7.610410000000000252e+01,8.166571343836712127e-02,-7.133693031730165002e-02,-6.503732151579560195e+03,-8.761477811047805631e+01,3.463895836830488406e-14,-7.009182248838244504e+02,2.771116669464390725e-13
7.610840000000000316e+01,1.976538436635350005e-02,-1.365019177650332594e-02,4.426441027479207833e+02,1.021704095555265424e+00,7.858665281024190818e-11,8.173632764442123388e+00,6.286932224819352655e-10
7.615340000000000487e+01,8.166571039368816787e-02,-7.133692858260075320e-02,-6.508358073479729683e+03,-8.767475550171410248e+01,3.108624468950438313e-15,-7.013980440137128198e+02,2.486899575160350651e-14
7.615999999999999659e+01,1.974801741805480571e-02,-1.364077738345695692e-02,4.426534457737399180e+02,1.022685788093506964e+00,7.886718882132992547e-11,8.181486304748055716e+00,6.309375105706394038e-10
7.620140000000000668e+01,1.973413757756095274e-02,-1.363326120238936463e-02,4.426609111346607506e+02,1.023471011111459772e+00,7.909156315988319363e-11,8.187768088891678175e+00,6.327325052790655491e-10
7.620279999999999632e+01,8.166570737648275180e-02,-7.133692686355300183e-02,-6.512983995384143782e+03,-8.773473289185145063e+01,3.153033389935444575e-14,-7.018778631348116051e+02,2.522426711948355660e-13
7.625209999999999866e+01,8.166570438650304353e-02,-7.133692516001720330e-02,-6.517609917292762475e+03,-8.779471028089976414e+01,1.998401444325281773e-14,-7.023576822471981131e+02,1.598721155460225418e-13
7.625310000000000343e+01,1.971680490527802365e-02,-1.362388508494460221e-02,4.426702315388500892e+02,1.024452376005984044e+00,7.937470038882343815e-11,8.195619008047872356e+00,6.349976031105875052e-10
7.630150000000000432e+01,8.166570142350321193e-02,-7.133692347185333071e-02,-6.522235839205548473e+03,-8.785468766887316860e+01,3.597122599785507191e-14,-7.028375013509853488e+02,2.877698079828405753e-13
7.630469999999999686e+01,1.969949124296086623e-02,-1.361453013558551473e-02,4.426795394215387205e+02,1.025433558690960645e+00,7.965767889056563078e-11,8.203468469527685158e+00,6.372614311245250462e-10
7.635080000000000666e+01,8.166569848723993774e-02,-7.133692179892267560e-02,-6.526861761122463577e+03,-8.791466505577741941e+01,3.508304757815494668e-14,-7.033173204462193553e+02,2.806643806252395734e-13
7.635639999999999361e+01,1.968219656753429289e-02,-1.360519628597414363e-02,4.426888348154844266e+02,1.026414559036328278e+00,7.994361683055783985e-11,8.211316472290626223e+00,6.395489346444627188e-10
7.640019999999999811e+01,8.166569557747192787e-02,-7.133692014108783397e-02,-6.531487683043470497e+03,-8.797464244162553371e+01,3.241851231905457098e-14,-7.037971395330042697e+02,2.593480985524365678e-13
7.640810000000000457e+01,1.966492085590090116e-02,-1.359588346803310838e-02,4.426981177533269829e+02,1.027395376913812441e+00,8.022817826747186132e-11,8.219163015310499532e+00,6.418254261397748905e-10
7.645569999999999311e+01,8.166569233535539429e-02,-7.133691829389823824e-02,-6.536691845209450548e+03,-8.804211699944866609e+01,2.220446049250313081e-14,-7.043369359955893287e+02,1.776356839400250465e-13
7.645980000000000132e+01,1.964766408494137209e-02,-1.358659161394456215e-02,4.427073882675884988e+02,1.028376012196894784e+00,8.051365650574293653e-11,8.227008097575158274e+00,6.441092520459434922e-10
7.650109999999999388e+01,1.963387228990893726e-02,-1.357917317923897950e-02,4.427147957557996278e+02,1.029160388871509735e+00,8.074256714618588404e-11,8.233283110972077878e+00,6.459405371694870723e-10
7.650509999999999877e+01,8.166568948109863280e-02,-7.133691666769126360e-02,-6.541317767139032185e+03,-8.810209438307776963e+01,3.197442310920450836e-14,-7.048167550646221571e+02,2.557953848736360669e-13
7.655280000000000484e+01,1.961664955383286141e-02,-1.356991889000841098e-02,4.427240439891978099e+02,1.030140695171457565e+00,8.103078538018726462e-11,8.241125561371660524e+00,6.482462830414981170e-10
7.655440000000000111e+01,8.166568665259725524e-02,-7.133691505615839812e-02,-6.545943689072591951e+03,-8.816207176567890258e+01,3.863576125695544761e-14,-7.052965741254312206e+02,3.090860900556435809e-13
7.660380000000000678e+01,8.166568384961866989e-02,-7.133691345916733095e-02,-6.550569611010094377e+03,-8.822204914726081881e+01,5.950795411990839057e-14,-7.057763931780865505e+02,4.760636329592671245e-13
7.660450000000000159e+01,1.959944569358251440e-02,-1.356068537611228308e-02,4.427332798894559573e+02,1.031120818532119454e+00,8.131951795969927232e-11,8.248966548256955633e+00,6.505561436775941786e-10
7.665309999999999491e+01,8.166568107193264425e-02,-7.133691187658686150e-02,-6.555195532951502173e+03,-8.828202652783208748e+01,2.842170943040400743e-14,-7.062562122226566999e+02,2.273736754432320595e-13
7.665619999999999834e+01,1.958226068595802713e-02,-1.355147257070955617e-02,4.427425034886540516e+02,1.032100758833549570e+00,8.160975280974147594e-11,8.256806070668396558e+00,6.528780224779318075e-10
7.670239999999999725e+01,8.166567831931095811e-02,-7.133691030828695490e-02,-6.559821454896784417e+03,-8.834200390740238618e+01,3.419486915845482145e-14,-7.067360312592190894e+02,2.735589532676385716e-13
7.670780000000000598e+01,1.956509450773907116e-02,-1.354228040721379596e-02,4.427517148187566249e+02,1.033080515957610412e+00,8.189886616105646056e-11,8.264644127660883299e+00,6.551909292884516844e-10
7.675180000000000291e+01,8.166567559152736189e-02,-7.133690875413863097e-02,-6.564447376845901999e+03,-8.840198128598026983e+01,1.731947918415244203e-14,-7.072158502878421587e+02,1.385558334732195362e-13
7.675950000000000273e+01,1.954794713568512587e-02,-1.353310881929213963e-02,4.427609139116140113e+02,1.034060089787762982e+00,8.219056251562717463e-11,8.272480718302103853e+00,6.575245001250173971e-10
7.680089999999999861e+01,1.953424276285045322e-02,-1.352578631895374681e-02,4.427682643964137128e+02,1.034843616803117206e+00,8.242394960999988029e-11,8.278748934424937644e+00,6.593915968799990424e-10
7.680110000000000525e+01,8.166567288835789584e-02,-7.133690721401424184e-02,-6.569073298798821270e+03,-8.846195866357606974e+01,1.465494392505206633e-14,-7.076956693086085579e+02,1.172395514004165307e-13
7.685049999999999670e+01,8.166567020958039047e-02,-7.133690568778727759e-02,-6.573699220755508577e+03,-8.852193604019670659e+01,2.708944180085381959e-14,-7.081754883215736527e+02,2.167155344068305567e-13
7.685250000000000625e+01,1.951712918326418966e-02,-1.351665160071218764e-02,4.427774415421276331e+02,1.035822860416156344e+00,8.271541524634828946e-11,8.286582883329250748e+00,6.617233219707863157e-10
7.690420000000000300e+01,1.950003434466471980e-02,-1.350753727365311407e-02,4.427866065391705774e+02,1.036801920418135570e+00,8.301011267253244341e-11,8.294415363345084558e+00,6.640809013802595473e-10
7.690600000000000591e+01,8.166566722483771523e-02,-7.133690398723752102e-02,-6.578903382961241732e+03,-8.858941058774159671e+01,4.618527782440651208e-14,-7.087152847019327737e+02,3.694822225952520967e-13
7.695539999999999736e+01,8.166566459716478876e-02,-7.133690249012750173e-02,-6.583529304925821634e+03,-8.864938796232176799e+01,1.554312234475219157e-14,-7.091951036985741439e+02,1.243449787580175325e-13
7.695589999999999975e+01,1.948295822373758562e-02,-1.349844327239802314e-02,4.427957594189612109e+02,1.037780796698886565e+00,8.330541551720971327e-11,8.302246373591092521e+00,6.664433241376777062e-10
7.700469999999999970e+01,8.166566199320264563e-02,-7.133690100652673172e-02,-6.588155226894064072e+03,-8.870936533595539686e+01,3.508304757815494668e-14,-7.096749226876431749e+02,2.806643806252395734e-13
7.700759999999999650e+01,1.946590079714959759e-02,-1.348936953181715560e-02,4.428049002128058191e+02,1.038759489149996051e+00,8.360094040649190816e-11,8.310075913199968412e+00,6.688075232519352653e-10
7.705410000000000537e+01,8.166565941273724871e-02,-7.133689953631330849e-02,-6.592781148865936302e+03,-8.876934270864923349e+01,4.174438572590588592e-14,-7.101547416691938679e+02,3.339550858072470874e-13
7.705920000000000414e+01,1.944886204154909481e-02,-1.348031598702848291e-02,4.428140289518989903e+02,1.039737997664551106e+00,8.389897717536731747e-11,8.317903981316408846e+00,6.711918174029385398e-10
7.710060000000000002e+01,1.943524446447577117e-02,-1.347308764872475959e-02,4.428213232846439951e+02,1.040520671971168376e+00,8.413511033700249442e-11,8.324165375769347008e+00,6.730808826960199553e-10
7.710339999999999350e+01,8.166565685555665643e-02,-7.133689807936635652e-02,-6.597407070841405584e+03,-8.882932008041473182e+01,1.110223024625156540e-14,-7.106345606433178546e+02,8.881784197001252323e-14
7.715229999999999677e+01,1.941823925774883303e-02,-1.346407029364633107e-02,4.428304304034390952e+02,1.041498849135916505e+00,8.443316965728309142e-11,8.331990793087332037e+00,6.754653572582647314e-10
7.715279999999999916e+01,8.166565432145064807e-02,-7.133689663556626315e-02,-6.602032992820437357e+03,-8.888929745125659565e+01,4.529709940470638685e-14,-7.111143796100527652e+02,3.623767952376510948e-13
7.720210000000000150e+01,8.166565181021114006e-02,-7.133689520479435942e-02,-6.606658914803002517e+03,-8.894927482118731632e+01,2.797762022055394482e-14,-7.115941985694985306e+02,2.238209617644315585e-13
7.720390000000000441e+01,1.940125265652913045e-02,-1.345507295399996084e-02,4.428395255542358200e+02,1.042476842073621679e+00,8.473248665208377162e-11,8.339814736588973432e+00,6.778598932166701729e-10
7.725149999999999295e+01,8.166564932163179746e-02,-7.133689378693315597e-02,-6.611284836789067413e+03,-8.900925219021152657e+01,2.575717417130363174e-14,-7.120740175216922125e+02,2.060573933704290539e-13
7.725560000000000116e+01,1.938428463739761201e-02,-1.344609556583600644e-02,4.428486087678078320e+02,1.043454650683513174e+00,8.503470150245107106e-11,8.347637205468105392e+00,6.802776120196085685e-10
7.730079999999999529e+01,8.166564685550797842e-02,-7.133689238186595449e-02,-6.615910758778599302e+03,-8.906922955833999822e+01,2.886579864025407005e-14,-7.125538364667199858e+02,2.309263891220325604e-13
7.730729999999999791e+01,1.936733517691816703e-02,-1.343713806544781855e-02,4.428576800748190863e+02,1.044432274866448740e+00,8.533496045209920666e-11,8.355458198931589919e+00,6.826796836167936533e-10
7.735020000000000095e+01,8.166564441163720600e-02,-7.133689098947749996e-02,-6.620536680771569081e+03,-8.912920692557912616e+01,3.153033389935444575e-14,-7.130336554046330093e+02,2.522426711948355660e-13
7.735899999999999466e+01,1.935040425163796901e-02,-1.342820038937077819e-02,4.428667395058243414e+02,1.045409714524869305e+00,8.563655513882384440e-11,8.363277716198954437e+00,6.850924411105907552e-10
7.740030000000000143e+01,1.933687284098645903e-02,-1.342106447951885856e-02,4.428739785203675865e+02,1.046191533329362100e+00,8.587959943878731295e-11,8.369532266634896800e+00,6.870367955102985036e-10
7.740569999999999595e+01,8.166564168863196804e-02,-7.133688943805302496e-02,-6.625740843017729276e+03,-8.919668146266977260e+01,2.398081733190338127e-14,-7.135734517013581808e+02,1.918465386552270502e-13
7.745199999999999818e+01,1.931997521991144634e-02,-1.341216232803985053e-02,4.428830166512132109e+02,1.047168640602709422e+00,8.618401305116041300e-11,8.377349124821675375e+00,6.894721044092833040e-10
7.745499999999999829e+01,8.166563929138438704e-02,-7.133688807222815509e-02,-6.630366765017899525e+03,-8.925665882804786122e+01,1.154631945610162802e-14,-7.140532706243828898e+02,9.237055564881302416e-14
7.750369999999999493e+01,1.930309606828116767e-02,-1.340327982445034712e-02,4.428920429910294274e+02,1.048145563086585907e+00,8.648836074404142593e-11,8.385164504692687260e+00,6.919068859523314075e-10
7.750440000000000396e+01,8.166563691576830819e-02,-7.133688671872791265e-02,-6.634992687021413076e+03,-8.931663619256083564e+01,4.174438572590588592e-14,-7.145330895404866851e+02,3.339550858072470874e-13
7.755370000000000630e+01,8.166563456158856815e-02,-7.133688537744102554e-02,-6.639618609028235369e+03,-8.937661355621753501e+01,1.332267629550187849e-14,-7.150129084497402800e+02,1.065814103640150279e-13
7.755540000000000589e+01,1.928623536258183141e-02,-1.339441690619657191e-02,4.429010575699601304e+02,1.049122300689273812e+00,8.679387850790698522e-11,8.392978405514190499e+00,6.943510280632558818e-10
7.760309999999999775e+01,8.166563222865164118e-02,-7.133688404825727636e-02,-6.644244531038340028e+03,-8.943659091902684111e+01,2.664535259100375697e-15,-7.154927273522147289e+02,2.131628207280300558e-14
7.760699999999999932e+01,1.926939307928430753e-02,-1.338557351096213328e-02,4.429100604180425762e+02,1.050098853320603931e+00,8.710100609515825099e-11,8.400790826564831448e+00,6.968080487612660079e-10
7.765240000000000009e+01,8.166562991676598604e-02,-7.133688273106748856e-02,-6.648870453051697041e+03,-8.949656828099452355e+01,2.176037128265306819e-14,-7.159725462479561884e+02,1.740829702612245455e-13
7.765869999999999607e+01,1.925256919484440513e-02,-1.337674957666706507e-02,4.429190515652074396e+02,1.051075220891906303e+00,8.740780581967255713e-11,8.408601767135250427e+00,6.992624465573804571e-10
7.770010000000000616e+01,1.923912331863885175e-02,-1.336970439953997364e-02,4.429262360783242798e+02,1.051856181647108368e+00,8.765461186749368139e-11,8.414849453176866945e+00,7.012368949399494511e-10
7.770180000000000575e+01,8.166562762574147705e-02,-7.133688142576340152e-02,-6.653496375068274574e+03,-8.955654564213052993e+01,1.509903313490212895e-14,-7.164523651370442394e+02,1.207922650792170316e-13
7.775109999999999388e+01,8.166562535538991752e-02,-7.133688013223773994e-02,-6.658122297088046253e+03,-8.961652300243727609e+01,2.797762022055394482e-14,-7.169321840194982087e+02,2.238209617644315585e-13
7.775169999999999959e+01,1.922233249276439349e-02,-1.336091533924529950e-02,4.429352062389243656e+02,1.052832215891693846e+00,8.796579610559351892e-11,8.422657727133550765e+00,7.037263688447481513e-10
7.780049999999999955e+01,8.166562310552492876e-02,-7.133687885038424159e-02,-6.662748219110982063e+03,-8.967650036192887342e+01,1.776356839400250465e-14,-7.174120028954309873e+02,1.421085471520200372e-13
7.780339999999999634e+01,1.920555999974622036e-02,-1.335214556731580474e-02,4.429441647818497358e+02,1.053808064835911829e+00,8.827494638041777364e-11,8.430464518687294628e+00,7.061995710433421891e-10
7.785509999999999309e+01,1.918880581598556706e-02,-1.334339502256128712e-02,4.429531117366304329e+02,1.054783728396742504e+00,8.858757043900267192e-11,8.438269827173940030e+00,7.087005635120213753e-10
7.785599999999999454e+01,8.166562059868427703e-02,-7.133687742211979044e-02,-6.667952381390531627e+03,-8.974397489038905462e+01,2.664535259100375697e-14,-7.179517991231124370e+02,2.131628207280300558e-13
7.790529999999999688e+01,8.166561839174116266e-02,-7.133687616472111914e-02,-6.672578303420096745e+03,-8.980395224816389543e+01,2.087219286295294296e-14,-7.184316179853111635e+02,1.669775429036235437e-13
7.790680000000000405e+01,1.917206991787000908e-02,-1.333466364402344576e-02,4.429620471326919642e+02,1.055759206492633551e+00,8.889923953231404496e-11,8.446073651941068405e+00,7.111939162585123597e-10
7.795470000000000255e+01,8.166561620471229910e-02,-7.133687491866856634e-02,-6.677204225452738683e+03,-8.986392960514619688e+01,1.820765760385256726e-14,-7.189114368411695750e+02,1.456612608308205381e-13
7.795839999999999748e+01,1.915535228177371596e-02,-1.332595137097491479e-02,4.429709709993560409e+02,1.056734499043422204e+00,8.921217844320983303e-11,8.453875992347377633e+00,7.136974275456786643e-10
7.800400000000000489e+01,8.166561403741803837e-02,-7.133687368385976946e-02,-6.681830147488429247e+03,-8.992390696133887218e+01,-4.884981308350688778e-15,-7.193912556907109774e+02,-3.907985046680551022e-14
7.801009999999999422e+01,1.913865288405777396e-02,-1.331725814291835445e-02,4.429798833658406920e+02,1.057709605970498012e+00,8.952596129707668382e-11,8.461676847763984100e+00,7.162076903766134706e-10
7.805150000000000432e+01,1.912530648162532113e-02,-1.331031723235938553e-02,4.429870049984681373e+02,1.058489557811110870e+00,8.977830718431834001e-11,8.467916462488886964e+00,7.182264574745467201e-10
7.805339999999999634e+01,8.166561188968030072e-02,-7.133687246019330963e-02,-6.686456069527140244e+03,-8.998388431675164156e+01,2.575717417130363174e-14,-7.198710745340131325e+02,2.060573933704290539e-13
7.810269999999999868e+01,8.166560976132250516e-02,-7.133687124756864228e-02,-6.691081991568844387e+03,-9.004386167139050201e+01,2.398081733190338127e-14,-7.203508933711240161e+02,1.918465386552270502e-13
7.810309999999999775e+01,1.910863985338317680e-02,-1.330165813356572538e-02,4.429958967379309343e+02,1.059464330421748146e+00,9.009433910717179472e-11,8.475714643373985169e+00,7.207547128573743578e-10
7.815210000000000434e+01,8.166560765216998585e-02,-7.133687004588615266e-02,-6.695707913613514393e+03,-9.010383902526049837e+01,1.021405182655144017e-14,-7.208307122020839870e+02,8.171241461241152138e-14
7.815479999999999450e+01,1.909199139726510189e-02,-1.329301791158727861e-02,4.430047770584782256e+02,1.060438917195943631e+00,9.041026521189321485e-11,8.483511337567549049e+00,7.232821216951457188e-10
7.820140000000000668e+01,8.166560556204931209e-02,-7.133686885504703090e-02,-6.700333835661123885e+03,-9.016381637837169194e+01,2.398081733190338127e-14,-7.213105310269735355e+02,1.918465386552270502e-13
7.820650000000000546e+01,1.907536108958497734e-02,-1.328439650679232031e-02,4.430136459889388334e+02,1.061413318060405508e+00,9.072795206094275144e-11,8.491306544483244068e+00,7.258236164875420116e-10
7.825079999999999814e+01,8.166560349078878789e-02,-7.133686767495350800e-02,-6.704959757711647399e+03,-9.022379373072999442e+01,2.042810365310288034e-14,-7.217903498458399554e+02,1.634248292248230428e-13
7.825820000000000221e+01,1.905874890664490534e-02,-1.327579385977471424e-02,4.430225035580401709e+02,1.062387532943248614e+00,9.104628075767839945e-11,8.499100263545988909e+00,7.283702460614271956e-10
7.830010000000000048e+01,8.166560143821821605e-02,-7.133686650550866148e-02,-6.709585679765057648e+03,-9.028377108234093384e+01,3.064215547965432052e-14,-7.222701686587274708e+02,2.451372438372345641e-13
7.830989999999999895e+01,1.904215482473556320e-02,-1.326720991135301245e-02,4.430313497944083565e+02,1.063361561773952024e+00,9.136535625287045548e-11,8.506892494191616194e+00,7.309228500229636438e-10
7.835120000000000573e+01,1.902889257601038733e-02,-1.326035617597763616e-02,4.430384186431079456e+02,1.064140650834483726e+00,9.162239977128505686e-11,8.513125206675869805e+00,7.329791981702804549e-10
7.835559999999999548e+01,8.166559915120677471e-02,-7.133686520249205021e-02,-6.714789842078560469e+03,-9.035124560201943211e+01,3.241851231905457098e-14,-7.228099648161554569e+02,2.593480985524365678e-13
7.840290000000000248e+01,1.901233101617327143e-02,-1.325180573660496644e-02,4.430472445523745364e+02,1.065114344598049545e+00,9.194499675513334580e-11,8.520914756784396360e+00,7.355599740410667664e-10
7.840500000000000114e+01,8.166559713779429630e-02,-7.133686405535755171e-02,-6.719415764138018858e+03,-9.041122295206653803e+01,3.774758283725532237e-14,-7.232897836165323042e+02,3.019806626980425790e-13
7.845430000000000348e+01,8.166559514254975727e-02,-7.133686291857435635e-02,-6.724041686200282129e+03,-9.047120030138862035e+01,2.975397705995419528e-14,-7.237696024111089628e+02,2.380318164796335623e-13
7.845459999999999923e+01,1.899578749092210861e-02,-1.324327383130766492e-02,4.430560592085282678e+02,1.066087852119350421e+00,9.226745062429486666e-11,8.528702816954803367e+00,7.381396049943589333e-10
7.850369999999999493e+01,8.166559316530923318e-02,-7.133686179204891398e-02,-6.728667608265327544e+03,-9.053117764999201711e+01,2.176037128265306819e-14,-7.242494211999361369e+02,1.740829702612245455e-13
7.850620000000000687e+01,1.897926197650652916e-02,-1.323476040174978441e-02,4.430648626398154306e+02,1.067061173333047286e+00,9.259151952101252192e-11,8.536489386664378287e+00,7.407321561681001754e-10
7.855299999999999727e+01,8.166559120591034004e-02,-7.133686067568872913e-02,-6.733293530333128729e+03,-9.059115499788143211e+01,2.975397705995419528e-14,-7.247292399830514569e+02,2.380318164796335623e-13
7.855790000000000362e+01,1.896275444916603603e-02,-1.322626538981570843e-02,4.430736548743835783e+02,1.068034308175134228e+00,9.291439232589349118e-11,8.544274465401073826e+00,7.433151386071479294e-10
7.860240000000000293e+01,8.166558926419194286e-02,-7.133685956940201411e-02,-6.737919452403660216e+03,-9.065113234506658557e+01,3.108624468950438313e-14,-7.252090587605326846e+02,2.486899575160350651e-13
7.860960000000000036e+01,1.894626488513028242e-02,-1.321778873760927342e-02,4.430824359402814707e+02,1.069007256582958032e+00,9.323846208997288443e-11,8.552058052663664256e+00,7.459076967197830754e-10
7.865089999999999293e+01,1.893308615150129243e-02,-1.321102059608135829e-02,4.430894527703434278e+02,1.069785481035292030e+00,9.350098473248635855e-11,8.558283848282336237e+00,7.480078778598908684e-10
7.865170000000000528e+01,8.166558733999469688e-02,-7.133685847309799433e-02,-6.742545374476898360e+03,-9.071110969155009229e+01,4.796163466380676255e-14,-7.256888775324007383e+02,3.836930773104541004e-13
7.870109999999999673e+01,8.166558543316038143e-02,-7.133685738668651966e-02,-6.747171296552817694e+03,-9.077108703734072037e+01,3.330669073875469621e-14,-7.261686962987257630e+02,2.664535259100375697e-13
7.870260000000000389e+01,1.891662886148237979e-02,-1.320257684618342600e-02,4.430982138030049100e+02,1.070758093707711911e+00,9.382786908540552417e-11,8.566064749661695288e+00,7.506229526832441934e-10
7.875039999999999907e+01,8.166558354353230242e-02,-7.133685631007830041e-02,-6.751797218631395481e+03,-9.083106438244499259e+01,2.442490654175344389e-14,-7.266485150595599407e+02,1.953992523340275511e-13
7.875430000000000064e+01,1.890018946816115000e-02,-1.319415129506378362e-02,4.431069637450120808e+02,1.071730519777430279e+00,9.415537099988213754e-11,8.573844158219442235e+00,7.532429679990571003e-10
7.880589999999999407e+01,8.166558143807435555e-02,-7.133685511050198713e-02,-6.757001380972942570e+03,-9.089853889487245908e+01,3.108624468950438313e-14,-7.271883111589796727e+02,2.486899575160350651e-13
7.880599999999999739e+01,1.888376794773229464e-02,-1.318574388565208963e-02,4.431157026240430241e+02,1.072702759186703769e+00,9.448570311570980707e-11,8.581622073493630154e+00,7.558856249256784565e-10
7.885529999999999973e+01,8.166557958449582877e-02,-7.133685405443299099e-02,-6.761627303057087374e+03,-9.095851623853664591e+01,2.575717417130363174e-14,-7.276681299082931673e+02,2.060573933704290539e-13
7.885760000000000502e+01,1.886736427638199473e-02,-1.317735456109320885e-02,4.431244304676790193e+02,1.073674811879153035e+00,9.481492240642763747e-11,8.589398495033224279e+00,7.585193792514210998e-10
7.890460000000000207e+01,8.166557774764296451e-02,-7.133685300789344153e-02,-6.766253225143816962e+03,-9.101849358153242520e+01,2.575717417130363174e-14,-7.281479486522594016e+02,2.060573933704290539e-13
7.890930000000000177e+01,1.885097843028814973e-02,-1.316898326474633639e-02,4.431331473034053943e+02,1.074646677799603989e+00,9.514597356513609938e-11,8.597173422396831910e+00,7.611677885210887951e-10
7.895069999999999766e+01,1.883788257158415524e-02,-1.316229917005516149e-02,4.431401128647004271e+02,1.075424036023921337e+00,9.541309929639307796e-11,8.603392288191370696e+00,7.633047943711446237e-10
7.895399999999999352e+01,8.166557592736503612e-02,-7.133685197079739360e-02,-6.770879147233106778e+03,-9.107847092386622023e+01,1.776356839400250465e-14,-7.286277673909297619e+02,1.421085471520200372e-13
7.900230000000000530e+01,1.882152875089488156e-02,-1.315396018243590766e-02,4.431488099551465893e+02,1.076395565619942429e+00,9.574486689589711830e-11,8.611164524959539435e+00,7.659589351671769464e-10
7.900329999999999586e+01,8.166557412351234391e-02,-7.133685094305960983e-02,-6.775505069324933174e+03,-9.113844826554425538e+01,2.575717417130363174e-14,-7.291075861243540430e+02,2.060573933704290539e-13
7.905270000000000152e+01,8.166557233593663145e-02,-7.133684992459571328e-02,-6.780130991419273414e+03,-9.119842560657215813e+01,2.220446049250313081e-14,-7.295874048525772650e+02,1.776356839400250465e-13
7.905400000000000205e+01,1.880519268871848337e-02,-1.314563906556727620e-02,4.431574961141333233e+02,1.077366908296349512e+00,9.608171289837708073e-11,8.618935266370796100e+00,7.686537031870166459e-10
7.910200000000000387e+01,8.166557056449114116e-02,-7.133684891532196537e-02,-6.784756913516106579e+03,-9.125840294695639443e+01,1.731947918415244203e-14,-7.300672235756511554e+02,1.385558334732195362e-13
7.910569999999999879e+01,1.878887436120390067e-02,-1.313733576361502710e-02,4.431661713687838642e+02,1.078338064002758223e+00,9.641779128571892343e-11,8.626704512022065785e+00,7.713423302857513875e-10
7.915139999999999532e+01,8.166556880903018401e-02,-7.133684791515539081e-02,-6.789382835615404474e+03,-9.131838028670175333e+01,2.131628207280300558e-14,-7.305470422936140267e+02,1.705302565824240446e-13
7.915739999999999554e+01,1.877257374449310678e-02,-1.312905022095511159e-02,4.431748357461272008e+02,1.079309032690063619e+00,9.675158244015769071e-11,8.634472261520508951e+00,7.740126595212615257e-10
7.920069999999999766e+01,8.166556706940962529e-02,-7.133684692401383309e-02,-6.794008757717152548e+03,-9.137835762581417498e+01,2.176037128265306819e-14,-7.310268610065133998e+02,1.740829702612245455e-13
7.920910000000000650e+01,1.875629081472132351e-02,-1.312078238217279438e-02,4.431834892730985302e+02,1.080279814310344921e+00,9.708933136620689908e-11,8.642238514482759371e+00,7.767146509296551926e-10
7.925010000000000332e+01,8.166556534548648216e-02,-7.133684594181588512e-02,-6.798634679821325335e+03,-9.143833496429954266e+01,2.486899575160350651e-14,-7.315066797143963413e+02,1.989519660128280520e-13
7.925039999999999907e+01,1.874327718945876728e-02,-1.311418082083323430e-02,4.431904043004483924e+02,1.081056304886913066e+00,9.736103936952567039e-11,8.648450439095304532e+00,7.788883149562053632e-10
7.930209999999999582e+01,1.872702603601764104e-02,-1.310594471005042255e-02,4.431990383643282030e+02,1.082026749669760868e+00,9.769940325504711254e-11,8.656213997358086942e+00,7.815952260403769003e-10
7.930559999999999832e+01,8.166556342465992879e-02,-7.133684484743310628e-02,-6.803838842191388721e+03,-9.150580946935497195e+01,3.863576125695544761e-14,-7.320464757548397756e+02,3.090860900556435809e-13
7.935380000000000678e+01,1.871079250266077798e-02,-1.309772614909039505e-02,4.432076616527580200e+02,1.082997007257929578e+00,9.804046983974412655e-11,8.663976058063436625e+00,7.843237587179530124e-10
7.935500000000000398e+01,8.166556173362510274e-02,-7.133684388397318332e-02,-6.808464764300640127e+03,-9.156578680652623348e+01,1.021405182655144017e-14,-7.325262944522098678e+02,8.171241461241152138e-14
7.940430000000000632e+01,8.166556005784929295e-02,-7.133684292920708381e-02,-6.813090686412249852e+03,-9.162576414308875883e+01,3.730349362740525976e-14,-7.330061131447100706e+02,2.984279490192420781e-13
7.940540000000000020e+01,1.869457656550032112e-02,-1.308952508332614575e-02,4.432162741923195881e+02,1.083967077608096963e+00,9.838058579597630526e-11,8.671736620864775702e+00,7.870446863678104421e-10
7.945369999999999777e+01,8.166555839719484566e-02,-7.133684198305624558e-02,-6.817716608526194250e+03,-9.168574147904747917e+01,2.264854970235319342e-14,-7.334859318323798334e+02,1.811883976188255474e-13
7.945709999999999695e+01,1.867837820064299076e-02,-1.308134145833594539e-02,4.432248760095028501e+02,1.084936960678118512e+00,9.872286668710650304e-11,8.679495685424948093e+00,7.897829334968520243e-10
7.950300000000000011e+01,8.166555675152532834e-02,-7.133684104544300852e-02,-6.822342530642454221e+03,-9.174571881440860466e+01,1.909583602355269250e-14,-7.339657505152688373e+02,1.527666881884215400e-13
7.950879999999999370e+01,1.866219738419029606e-02,-1.307317521990250878e-02,4.432334671307057192e+02,1.085906656427071848e+00,9.906443373952633635e-11,8.687253251416574784e+00,7.925154699162106908e-10
